,ORDER_ID,COMPANY_ID,SERVICE_LINE,DRIVER_TYPE,WEIGHT_LBS,VOLUME_IN3,EXPENSE,PICKUP_ZIP,DELIVERY_ZIP
450,100451,909,1,commander,5.0,3456.0,70.01,30096,30501
451,100452,35,1,commander,62.0,9750.0,315.2,33312,32827
452,100453,841,1,commander,2.0,2.0,28.09,75052,76201
453,100454,573,1,commander,1.0,1.0,30.12,92346,92346
454,100455,841,1,commander,1.0,1.0,46.16,75246,76201
455,100456,841,1,commander,2.0,2.0,45.74,75093,76201
456,100457,980,1,commander,2.0,379.5,131.24,10901,10029
457,100458,841,1,commander,1.0,1.0,31.18,76017,76201
458,100459,502,1,commander,25.0,3024.0,200.15,76104,73132
459,100460,1127,1,agent,25.0,1000.0,249.29,90638,91791
460,100461,841,1,commander,1.0,1.0,52.46,75034,76201
461,100462,149,1,commander,1.0,480.0,93.06,20166,20166
462,100463,570,1,agent,5.0,2197.0,59.66,98405,98405
463,100464,14,1,agent,3.0,1078.0,665.47,12020,12020
464,100465,869,2,commander,120.0,14220.0,87.68,97227,97301
465,100466,1186,1,commander,1.0,5832.0,51.52,92029,92111
466,100467,917,1,agent,25.0,2600.0,144.43,25701,45750
467,100468,149,1,agent,1.0,1152.0,90.48,60018,60666
468,100469,1186,1,commander,1.0,5832.0,38.56,92029,92121
469,100470,1127,1,agent,25.0,1000.0,0.0,90638,92706
470,100471,570,1,agent,10.0,4394.0,43.65,98405,98372
471,100472,1072,1,commander,1.0,1100.0,200.98,32773,32025
472,100473,371,1,commander,1.0,1.0,68.87,95687,95834
473,100474,722,1,commander,0.0,512.0,264.76,11788,01201
474,100475,980,1,commander,1.0,189.75,84.68,10016,10029
475,100477,14,1,commander,3.0,3520.0,102.98,97125,98158
476,100476,14,1,commander,4.0,1232.0,291.1,97125,98158
477,100478,808,1,agent,1.0,1.0,34.5,98642,97230
478,100479,869,2,commander,102.0,14739.0,147.55,97227,97330
479,100480,570,1,agent,5.0,2197.0,42.03,98405,98001
480,100481,917,1,commander,50.0,5200.0,92.68,22204,21230
481,100482,980,1,commander,1.0,189.75,81.77,10901,10029
482,100483,841,1,commander,1.0,1.0,27.07,75052,76201
483,100484,458,1,commander,10.0,128.0,298.75,07608,20166
484,100485,101,1,agent,15.0,3136.0,44.0,11371,10016
485,100486,573,1,commander,5.0,125.0,108.57,92352,92346
486,100487,841,1,commander,1.0,1.0,43.05,75093,76201
487,100488,980,1,commander,1.0,189.75,105.23,10016,10032
488,100489,841,1,commander,1.0,1.0,34.76,76017,76201
489,100490,982,1,commander,30.0,3600.0,48.76,33125,33143
490,100491,841,1,commander,1.0,1.0,39.15,75034,76201
491,100492,841,1,commander,1.0,1.0,38.6,75246,76201
492,100493,173,1,commander,30.0,6750.0,30.46,30071,30309
493,100494,571,1,agent,2.0,2.0,60.26,84067,84403
494,100495,1126,1,agent,60.0,34992.0,269.42,30904,30677
495,100496,157,1,commander,1.0,1.0,140.25,89502,96130
496,100497,680,1,commander,1.0,1.0,155.52,92270,92675
497,100498,1127,1,commander,1.0,1.0,44.62,91791,90638
498,100499,980,1,commander,1.0,1.0,24.52,11237,11203
499,100500,715,1,commander,1.0,1.0,69.78,98177,98405
500,100501,1026,1,commander,5.0,125.0,77.37,20147,21703
501,100502,678,1,commander,1.0,1.0,51.0,91737,92346
502,100503,435,1,commander,1.0,1.0,30.46,98052,98004
503,100504,448,1,commander,1.0,5832.0,36.89,92123,92103
504,100505,668,1,agent,30.0,8776.0,359.46,78704,78229
505,100506,1127,1,agent,25.0,1000.0,0.0,90638,91791
506,100507,980,1,commander,1.0,189.75,38.93,10016,10029
507,100508,1072,1,commander,9.0,2197.0,264.62,32773,32025
508,100509,980,1,commander,1.0,189.75,33.47,10016,10032
509,100510,839,1,commander,5.0,3375.0,48.84,76021,75093
510,100511,980,1,commander,1.0,189.75,45.39,11237,7608
511,100512,662,1,commander,1.0,1.0,55.89,30501,30004
512,100513,1127,1,agent,25.0,1000.0,180.18,90638,92706
513,100514,172,1,commander,1.0,120.0,28.43,33544,33619
514,100515,917,1,agent,30.0,5200.0,300.17,49080,48214
515,100516,1166,1,commander,50.0,9648.0,181.35,19403,11355
516,100517,678,1,commander,1.0,1.0,50.27,92804,91007
517,100518,172,1,commander,1.0,120.0,26.0,33544,33606
518,100519,570,1,commander,5.0,1728.0,36.21,98405,98372
519,100520,909,1,commander,50.0,34560.0,135.48,30096,30224
520,100521,678,1,commander,1.0,1.0,59.94,92868,91007
521,100522,172,1,commander,1.0,120.0,51.71,33544,33716
522,100523,1163,1,agent,1.0,1.0,168.46,56001,55112
523,100524,371,1,agent,1.0,1.0,57.75,95747,95834
524,100525,573,1,commander,1.0,1.0,49.38,91737,92503
525,100526,909,1,agent,35.0,24192.0,58.5,30096,30096
526,100527,1321,1,agent,20.0,5967.0,273.85,48109,49503
527,100528,678,1,commander,1.0,1.0,101.08,92610,91007
528,100529,668,1,commander,15.0,3375.0,227.85,78704,75230
529,100530,1163,1,agent,1.0,1.0,301.18,55807,55112
530,100531,1127,1,commander,2.0,250.0,34.16,90638,91791
531,100532,980,1,commander,1.0,1.0,219.91,11237,19123
532,100533,736,1,commander,1.0,1210.0,58.68,76104,75231
533,100534,1127,1,agent,25.0,1000.0,0.0,90638,92706
534,100535,179,1,agent,1.0,1.0,214.1,75601,75390
535,100536,680,1,commander,1.0,1.0,51.0,92220,92346
536,100537,869,1,commander,24.0,4608.0,371.91,97227,97701
537,100538,808,1,commander,1.0,1.0,47.36,98642,97230
538,100539,1127,1,agent,25.0,1000.0,0.0,90638,91791
539,100540,573,1,commander,2.0,2.0,27.41,92346,92346
540,100541,96,1,agent,4.0,1215.0,233.75,32827,33406
541,100542,30,1,commander,1.0,96.0,87.73,28304,27514
542,100543,448,1,commander,1.0,5832.0,34.52,92123,92037
543,100545,179,1,agent,2.0,2.0,210.33,75601,75231
544,100546,1163,1,agent,1.0,1.0,16.34,56307,55112
545,100544,1163,1,agent,1.0,1.0,413.19,56501,55112
546,100547,573,1,commander,1.0,1.0,86.57,92592,92503
547,100548,667,1,agent,1.0,1.0,191.12,94531,94577
548,100549,667,1,agent,1.0,1.0,109.04,94564,94577
549,100550,371,1,agent,1.0,1.0,0.0,95973,95834
550,100551,371,1,agent,1.0,1.0,148.75,95963,95834
551,100552,371,1,agent,1.0,1.0,0.0,95965,95834
552,100553,1069,2,agent,182.0,35672.0,304.49,70647,77072
553,100554,458,1,commander,5.0,1728.0,316.27,08628,20166
554,100555,1314,1,agent,10.0,6912.0,320.59,72113,38138
555,100556,980,1,commander,1.0,189.75,32.16,10901-4869,10595
556,100557,1163,1,agent,1.0,1.0,385.48,56601,55112
557,100558,1163,1,agent,10.0,1.0,0.0,56431,55112
558,100559,680,1,commander,1.0,1.0,29.32,92553,92503
559,100560,680,1,commander,1.0,1.0,20.26,92201,92503
560,100561,680,1,commander,1.0,1.0,19.31,92203,92503
561,100562,680,1,commander,1.0,1.0,133.32,92236,92503
562,100563,680,1,commander,1.0,1.0,29.32,92262,92503
563,100564,371,1,agent,1.0,1.0,332.0,95531,96001
564,100565,980,1,commander,1.0,189.75,82.07,10901,10467
565,100566,667,1,commander,1.0,1.0,91.38,94533,94577
566,100567,667,1,commander,1.0,1.0,49.25,94577,94577
567,100568,667,1,commander,1.0,1.0,69.56,94589,94577
568,100569,667,1,commander,1.0,1.0,39.92,94605,94577
569,100570,667,1,commander,1.0,1.0,53.05,94566,94577
570,100571,667,1,commander,1.0,1.0,67.99,94566,94577
571,100572,667,1,commander,1.0,1.0,51.84,94544,94577
572,100573,667,1,commander,1.0,1.0,63.31,94588,94577
573,100574,667,1,commander,1.0,1.0,69.34,94539,94577
574,100575,1186,1,commander,3.0,1.0,41.65,92064,92025
575,100576,1186,1,commander,1.0,1.0,56.34,92064,92029
576,100577,980,1,commander,1.0,189.75,26.43,10901,10032
577,100578,1187,1,commander,10.0,1000.0,52.98,92064,92029
578,100579,30,1,commander,1.0,96.0,131.27,28304,27103
579,100580,980,1,commander,1.0,189.75,63.55,10901-4869,10021
580,100581,678,1,commander,5.0,125.0,62.92,90638,91007
581,100582,1186,1,commander,2.0,1.0,50.78,92064,92111
582,100583,371,1,commander,1.0,1.0,64.43,95762,95834
583,100584,371,1,commander,5.0,125.0,42.3,95,95834
584,100585,668,1,commander,0.25,72.0,33.07,78229,78229
585,100586,839,1,commander,20.0,3375.0,54.38,76021,75032
586,100587,567,1,commander,2.0,1000.0,116.99,60062,53207
587,100588,668,1,commander,0.25,72.0,48.16,78229,78201
588,100589,107,1,agent,15.0,375.0,191.63,93940,94583
589,100590,567,1,commander,1.0,1000.0,147.68,60622,53207
590,100591,107,1,agent,15.0,375.0,201.72,93940,94583
591,100592,1266,1,agent,1.0,1200.0,48.56,92029,92025
592,100593,1266,1,agent,1.0,1152.0,47.39,92064,92025
593,100594,839,1,commander,20.0,3375.0,110.22,76021,75401
594,100595,439,1,agent,28.0,3888.0,594.2,41018,60090
595,100596,502,1,commander,0.5,144.0,23.44,73104,73112
596,100597,1186,1,commander,1.0,1728.0,88.36,92029,92111
597,100598,458,1,agent,6.0,2430.0,814.06,27409,10604
598,100599,869,1,commander,24.0,4608.0,130.94,97227,97330
599,100600,107,1,agent,15.0,375.0,237.68,93940,94118
600,100601,131,1,agent,10.0,1000.0,162.98,35801,35233
601,100602,30,1,commander,2.0,100.0,23.07,27710,27710
602,100603,371,1,commander,1.0,1.0,52.16,95671,95834
603,100604,720,1,agent,45.0,4714.0,256.96,23502,22202
604,100605,1115,1,agent,1.0,1.0,54.88,85034,85085
605,100606,1127,1,commander,1.0,1000.0,41.8,90638,92706
606,100607,321,1,commander,2.0,448.0,83.74,94128,94621
607,100608,30,1,commander,2.0,100.0,84.25,27710,27103
608,100609,1127,1,commander,5.0,125.0,82.52,91791,90638
609,100610,869,1,agent,20.0,2197.0,537.16,97227,97444
610,100611,582,1,agent,3.0,3.0,108.35,92179,92126
611,100612,131,1,agent,10.0,1000.0,295.66,35801,30067
612,100613,448,1,agent,10.0,5832.0,55.64,92123,92103
613,100614,582,1,agent,1.0,1.0,60.57,92101,92126
614,100615,217,1,agent,5.0,990.0,86.68,78653,78705
615,100616,667,2,commander,120.0,32000.0,470.35,94577,91355
616,100617,980,1,agent,1.0,189.75,178.71,10901-4869,10029
617,100618,30,1,agent,2.0,200.0,177.98,27710,27834
618,100619,982,1,agent,20.0,1024.0,155.46,33458,33472
619,100620,982,1,commander,12.0,800.0,37.67,33138,33134
620,100621,982,1,commander,15.0,800.0,39.79,33138,33133
621,100622,157,1,agent,1.0,1.0,32.4,47711,42419
622,100623,448,1,commander,1.0,5832.0,63.27,92123,91910
623,100624,157,1,commander,4.0,2.0,75.47,35124,36117
624,100625,561,1,commander,1.0,1.0,15.84,32204,32207
625,100626,157,1,commander,5.0,192.0,61.12,07050,07840
626,100627,869,1,commander,24.0,3042.0,73.75,97227,97301
627,100628,454,1,agent,45.0,3456.0,28.88,33309,33315
628,100629,673,1,commander,23.0,3267.0,29.29,10016,10022
629,100630,673,1,commander,23.0,3267.0,32.16,10016,10022
630,100631,982,1,agent,5.0,16.0,49.07,33458,33414
631,100632,1176,1,commander,13.0,1568.0,15.16,73102,73114
632,100633,172,1,commander,10.0,3456.0,45.98,33544,33534
633,100634,1186,1,commander,1.0,576.0,59.08,92029,92123
634,100635,673,1,commander,23.0,3267.0,54.31,10016,11791
635,100636,451,1,agent,2.0,2.0,56.2,34474,34785
636,100637,320,1,commander,5.0,432.0,79.84,10065,07645
637,100638,736,1,agent,70.0,11592.0,0.0,78550,78227
638,100639,668,1,agent,0.25,72.0,319.76,78665,77030
639,100640,14,2,agent,110.0,69120.0,799.0,97124,98158
640,100641,436,1,commander,0.5,0.125,59.28,98115,98104
641,100642,316,2,commander,10.0,64000.0,153.11,60056,60110
642,100643,1176,1,commander,10.0,3080.0,16.5,73102,73114
643,100644,451,1,agent,1.0,1.0,28.71,32162,34785
644,100645,96,1,commander,7.0,2057.0,310.73,32827,33315
645,100646,590,2,agent,500.0,51975.0,1325.25,02451,03756
646,100647,1255,1,agent,15.0,5184.0,48.25,90755,90808
647,100648,1174,1,commander,30.0,3000.0,33.71,92121,91941
648,100649,1140,1,commander,15.0,3600.0,84.35,60048,60451
649,100650,217,1,agent,5.0,990.0,45.82,78653,78705
650,100651,865,1,commander,70.0,11616.0,58.9,60021,60657
651,100652,917,1,agent,20.0,5950.0,68.53,25701,25314
652,100656,97,1,agent,2.0,96.0,44.18,30263,30354
653,100653,320,1,agent,5.0,1000.0,32.04,92662,92626
654,100655,149,2,agent,79.366,58356.058071312,101.5,94128,94128
655,100654,1127,1,agent,25.0,1000.0,0.0,90638,92706
656,100657,448,1,commander,1.0,1.0,104.79,92037,91768
657,100658,987,1,agent,5.0,1536.0,140.42,10707,10016
658,100659,1127,1,agent,25.0,1000.0,436.8,90638,91791
659,100660,1176,1,commander,13.0,1760.0,32.51,73102,73120
660,100663,157,1,agent,11.0,1.0,33.88,38118,38672
661,100662,668,1,agent,80.0,13780.0,141.34,78757,78229
662,100661,436,1,agent,5.0,1000.0,23.6,98122,98104
663,100664,35,1,agent,10.0,3375.0,427.69,41018,44135
664,100665,561,1,commander,1.0,1.0,57.62,32137,32207
665,100666,957,1,agent,5.0,864.0,171.99,10019,07039
666,100667,680,1,commander,3.0,27.0,64.49,92262,92346
667,100668,371,1,commander,1.0,1.0,49.41,95630,95834
668,100669,371,1,commander,1.0,1.0,26.94,95628,95834
669,100670,371,1,commander,1.0,1.0,35.72,95661,95834
670,100671,1146,1,commander,60.0,5184.0,147.91,90250,92570
671,100672,316,1,commander,2.0,325.0,51.99,60609,60131
672,100673,316,1,agent,6.0,7776.0,40.6,30297,30320
673,100674,371,1,commander,3.0,3.0,23.84,95608,95834
674,100675,987,1,commander,2.0,576.0,52.23,10707,11004
675,100676,662,1,commander,2.0,168.0,26.55,33410,33477
676,100677,436,1,commander,0.5,0.125,29.8,98104,98104
677,100678,573,1,agent,1.0,1.0,0.0,92392,92376
678,100679,785,1,commander,30.0,7616.0,262.3,33634,34109
679,100680,980,1,agent,1.0,189.75,148.96,11501,11794
680,100681,439,1,commander,5.0,225.0,199.62,12550,08628
681,100682,980,1,agent,1.0,189.75,149.16,11501,7608
682,100683,348,1,agent,30.0,3168.0,49.47,96826,96814
683,100684,909,1,commander,20.0,5760.0,277.78,30096,29150
684,100685,325,1,commander,20.0,1000.0,74.03,38115,38655
685,100686,980,1,commander,15.0,1391.5,203.78,11501,19123
686,100687,157,1,commander,2.0,2.0,228.76,38118,37217-5200
687,100688,1115,2,agent,150.0,14060.0,44.0,32809,32827
688,100689,433,1,commander,1.0,1.0,26.9,98004,98155
689,100690,1256,1,commander,6.0,1728.0,271.56,60056,52003
690,100691,982,1,commander,10.0,512.0,23.11,33018,33169
691,100692,316,1,commander,4.0,800.0,33.04,75019,76051
692,100693,987,1,agent,5.0,1536.0,223.45,10707,06712
693,100694,780,2,agent,110.0,54600.0,290.43,37777,37692
694,100695,316,1,commander,1.0,441.0,40.31,30297,30337
695,100696,316,1,commander,2.0,441.0,40.23,30297,30337
696,100697,1115,1,commander,8.0,1000.0,37.76,29651,28792
697,100698,953,1,commander,20.0,5832.0,61.8,21201,20052
698,100699,1179,1,agent,1.0,1.0,16.44,36607,36608
699,100700,573,1,agent,1.0,1.0,0.0,92376,92880
700,100701,667,1,agent,1.0,1.0,25.5,94539,94566
701,100702,944,1,commander,4.0,4.0,40.95,92626,92675
702,100703,502,1,agent,1.0,192.0,225.33,74104,73104
703,100704,451,1,agent,1.0,1.0,37.95,34420,34471
704,100705,1186,1,commander,1.0,5832.0,40.74,92029,92121
705,100706,909,1,commander,5.0,1440.0,77.16,30096,30117
706,100707,1072,1,commander,4.0,1728.0,234.88,32773,32025
707,100708,1045,1,agent,1.0,1.0,58.5,07083,07608
708,100709,371,1,commander,1.0,1.0,19.07,95823,95834
709,100710,678,1,commander,1.0,1.0,51.57,92673,92868
710,100711,325,1,commander,10.0,1000.0,164.79,38115,37205
711,100712,573,1,agent,1.0,1.0,0.0,92880,92860
712,100713,573,1,agent,1.0,1.0,0.0,92860,92860
713,100714,1146,1,agent,4.0,336.0,37.86,70114,70062
714,100715,1179,1,agent,1.0,1.0,41.54,32503,32514
715,100716,573,1,commander,1.0,1.0,23.84,92562,92562
716,100717,1140,1,commander,20.0,2560.0,55.74,60048,60304
717,100718,678,1,commander,1.0,1.0,28.74,92688,92868
718,100719,1186,1,commander,1.0,5832.0,33.16,92029,92111
719,100720,193,1,commander,6.0,1470.0,84.57,30354,30320
720,100721,149,1,commander,2.205,756.0,111.44,91766,90045
721,100722,316,1,agent,1.0,600.0,30.42,55345,55391
722,100723,1174,1,commander,70.0,7000.0,25.03,92120,91941
723,100724,573,1,agent,1.0,1.0,0.0,92860,92881
724,100725,668,1,agent,100.0,37272.0,163.62,78229,78757
725,100726,987,1,commander,1.0,1.0,155.01,10707,11901
726,100727,573,1,commander,1.0,1.0,0.0,92562,92592
727,100728,1127,1,agent,25.0,1000.0,0.0,90638,92706
728,100729,561,1,commander,1.0,1.0,19.89,32204,32207
729,100730,1127,1,agent,25.0,1000.0,0.0,90638,91791
730,100731,573,1,agent,1.0,1.0,117.04,92881,92503
731,100732,561,1,commander,1.0,1.0,31.67,32011,32207
732,100733,736,1,agent,5.0,11592.0,678.22,78550,75231
733,100734,1242,1,commander,20.0,2142.0,48.07,91754,92705
734,100735,680,1,agent,1.0,1.0,24.4,92236,92203
735,100736,436,1,agent,5.0,1000.0,16.8,98122,98104
736,100737,435,1,commander,1.0,1.0,29.08,98029,98004
737,100738,800,1,agent,1.0,1.0,176.66,95363,95834
738,100739,680,1,commander,1.0,1.0,125.59,92270,92675
739,100740,1056,1,commander,1.0,1.0,70.38,91730,90630
740,100741,1026,1,agent,2.0,2.0,0.0,47906,47905
741,100742,573,1,commander,1.0,1.0,0.0,92592,92582
742,100743,809,1,commander,2.0,324.0,326.24,10604,20166
743,100744,869,1,commander,20.0,4608.0,84.31,97227,97330
744,100747,987,1,agent,1.0,1.0,125.55,10707,10549
745,100745,573,1,agent,1.0,1.0,48.59,92555,92503
746,100746,1256,1,agent,2.0,648.0,190.75,31408,31002
747,100748,371,1,agent,1.0,1.0,158.84,95963,95834
748,100749,371,1,commander,1.0,1.0,66.91,95945,95834
749,100750,193,1,agent,32.0,6750.0,67.16,40213,41048
750,100751,917,1,commander,60.0,11700.0,160.4,33607,32819
751,100752,1026,1,agent,1.0,1.0,0.0,63110,63103
752,100753,316,2,agent,16.0,61250.0,191.08,46241,46809
753,100754,917,1,commander,25.0,3600.0,397.53,20175,13790
754,100758,14,2,agent,1041.0,73185.0,926.96,97124,98158
755,100755,502,1,agent,0.25,125.0,158.56,73104,74104
756,100756,502,1,agent,15.0,1728.0,141.62,73132,74104
757,100757,14,1,agent,3.0,693.0,125.0,97124,98158
758,100759,573,1,commander,1.0,1.0,0.0,92582,92555
759,100760,435,1,commander,1.0,1.0,26.46,98052,98004
760,100761,451,1,commander,2.0,2.0,82.21,34785,34471
761,100763,811,1,agent,73.0,12288.0,76.34,44143,44135
762,100762,945,2,agent,250.0,29160.0,26.43,83634,83705
763,100764,917,1,commander,20.0,5950.0,219.26,15243,17201
764,100765,680,1,agent,1.0,1.0,0.0,92553,92262
765,100767,371,1,agent,1.0,1.0,48.76,95965,95973
766,100769,667,1,agent,1.0,1.0,143.1,94531,95834
767,100766,371,1,agent,1.0,1.0,59.67,95901,95965
768,100768,667,1,agent,1.0,1.0,161.45,95973,95834
769,100770,1140,1,commander,44.0,2304.0,94.74,60048,60649
770,100771,1146,1,agent,4.0,576.0,26.75,70001,70062
771,100772,667,1,agent,1.0,1.0,198.9,94577,95834
772,100773,667,1,agent,1.0,1.0,58.61,94564,94577
773,100774,1026,1,agent,3.0,3.0,0.0,47907,47905
774,100778,667,1,agent,1.0,1.0,36.6,94566,94588
775,100775,667,1,agent,1.0,1.0,178.5,94121,95834
776,100777,667,1,agent,1.0,1.0,46.64,94402,94121
777,100776,667,1,agent,1.0,1.0,59.71,94920,94402
778,100779,662,1,commander,10.0,125.0,20.76,85741,85741
779,100780,1072,1,commander,18.0,4275.0,285.17,32773,32025
780,100781,980,1,commander,2.0,250.0,31.84,11433,11237
781,100782,652,1,agent,25.0,1000.0,44.59,98122,98105
782,100783,573,1,commander,1.0,1.0,24.32,92555,92506
783,100784,662,1,agent,10.0,125.0,48.8,78539,78577
784,100785,1026,1,agent,10.0,2000.0,0.0,63110,63103
785,100786,1026,1,agent,5.0,1000.0,44.14,63110,63103
786,100787,982,1,commander,10.0,512.0,43.1,33196,33033
787,100788,662,1,agent,1.0,84.0,55.73,33410,33477
788,100789,573,1,commander,1.0,1.0,220.4,92506,92503
789,100790,917,1,commander,25.0,3380.0,376.8,20175,15243
790,100791,1026,1,agent,5.0,1000.0,0.0,63110,63103
791,100793,680,1,agent,1.0,1.0,0.0,92203,92553
792,100792,680,1,agent,1.0,1.0,138.88,92262,92503
793,100794,1140,1,commander,23.0,8000.0,62.82,60048,60018
794,100795,1127,1,agent,25.0,1000.0,0.0,90638,92706
795,100796,1026,1,agent,1.0,1.0,0.0,47907,47905
796,100797,448,1,commander,1.0,5832.0,23.6,92123,92037
797,100798,1174,1,commander,30.0,3000.0,25.75,91941,91950
798,100799,1127,1,agent,25.0,1000.0,0.0,90638,91791
799,100800,1056,1,commander,1.0,1.0,58.04,91730,91754
800,100801,808,1,commander,1.0,1.0,33.94,97211,97230
801,100802,157,1,agent,10.0,64.0,263.74,38118,37217
802,100803,172,1,commander,2.0,48.0,32.26,33601,33619
803,100804,193,1,commander,1.0,180.0,34.57,98148,98158
804,100805,1257,1,agent,3.0,8.0,53.83,94063,94043
805,100806,1294,1,agent,40.0,1440.0,114.21,36867,30117
806,100807,35,1,agent,15.0,1728.0,102.7,11430,11779
807,100808,573,1,commander,1.0,1.0,73.68,92586-6541,92346
808,100809,1056,1,commander,1.0,1.0,83.49,91730,93065
809,100810,1257,1,agent,3.0,8.0,40.94,94063,95054
810,100811,371,1,commander,1.0,1.0,27.18,95823,95834
811,100813,662,1,agent,10.0,125.0,50.47,78550,78550
812,100812,917,1,agent,20.0,3900.0,467.9,67114,66211
813,100814,371,1,commander,1.0,1.0,28.61,95823,95834
814,100815,980,1,commander,0.5,864.0,91.95,11794,10029
815,100816,917,1,commander,20.0,5950.0,541.14,07401,44106
816,100817,1166,2,commander,375.0,141120.0,273.54,78216,76903
817,100818,172,1,commander,1.0,48.0,34.36,33601,33716
818,100819,193,1,agent,31.0,10080.0,197.2,07074,11430
819,100820,371,1,commander,1.0,1.0,78.68,95945,95834
820,100821,1026,1,agent,5.0,1000.0,0.0,63110,63103
821,100822,1026,1,agent,5.0,1000.0,0.0,63110,63103
822,100823,1235,1,agent,40.0,2.0,25.01,62206,62226
823,100824,35,2,agent,181.0,77760.0,225.52,20147,22202
824,100825,1235,1,agent,1.0,1.0,17.03,62206,63131
825,100826,869,1,commander,19.0,2197.0,94.89,97227,97141
826,100827,785,1,commander,30.0,7488.0,253.17,32207,32901
827,100828,1166,1,agent,50.0,9408.0,323.87,46514,46143
828,100829,14,1,commander,17.0,15066.0,418.92,97124,98158
